Date,Location,Maxium-Temperature,Precipitation,Average-Temperature,Minimum-Temperature
26.04.2010,Sydney,19.5,0,14.1,8.6
27.04.2010,Sydney,19.1,0,14.3,9.5
28.04.2010,Sydney,21.5,0,15.8,10.1
29.04.2010,Sydney,21.5,0,16,10.5
30.04.2010,Sydney,19.1,0.9,15.6,12.1
01.05.2010,Sydney,19.4,0.1,15.1,10.8
02.05.2010,Sydney,23.9,0,16.9,9.8
03.05.2010,Sydney,21.6,0,16.5,11.4
04.05.2010,Sydney,22.2,1.9,17.1,12
05.05.2010,Sydney,19.3,1.9,13.7,8
06.05.2010,Sydney,18.1,0,12.7,7.2
07.05.2010,Sydney,19.4,0,13.1,6.7
08.05.2010,Sydney,21.1,0,14.9,8.7
09.05.2010,Sydney,21.6,0,15.7,9.7
10.05.2010,Sydney,22.1,0,16.6,11.1
11.05.2010,Sydney,23.4,0,15.7,8
12.05.2010,Sydney,16,0,10.6,5.2
13.05.2010,Sydney,18,0,13.6,9.1
14.05.2010,Sydney,17.8,0,12.6,7.4
15.05.2010,Sydney,18.8,0,12.4,6
16.05.2010,Sydney,19.7,0.7,13.5,7.3
17.05.2010,Sydney,17.6,3.4,13.9,10.1
18.05.2010,Sydney,16.8,4.6,13.4,10
19.05.2010,Sydney,18,0.4,12.8,7.5
20.05.2010,Sydney,17.9,0,13.3,8.6
21.05.2010,Sydney,17.5,2.7,14.3,11
22.05.2010,Sydney,16.3,1.5,11.6,6.8
23.05.2010,Sydney,16.1,0.3,11.4,6.7
24.05.2010,Sydney,17.1,5.9,14.2,11.2
25.05.2010,Sydney,14.1,5.8,11.6,9.1
26.05.2010,Sydney,15,32.1,13.7,12.4
27.05.2010,Sydney,16.6,2.1,13.5,10.3
28.05.2010,Sydney,17.5,4.6,14.6,11.6
29.05.2010,Sydney,15.9,4.5,13,10.1
30.05.2010,Sydney,15.5,7.5,12.5,9.5
31.05.2010,Sydney,14.8,5.8,12.5,10.2
01.06.2010,Sydney,14.6,0.2,12.6,10.6
02.06.2010,Sydney,16.9,8.9,14.3,11.7
03.06.2010,Sydney,15.1,32.7,14.3,13.4
04.06.2010,Sydney,15,15.8,12.9,10.8
05.06.2010,Sydney,16.6,0.1,12.1,7.5
06.06.2010,Sydney,14.6,0.8,10.4,6.1
07.06.2010,Sydney,13.9,0.2,10.2,6.5
08.06.2010,Sydney,15.4,0,10.8,6.2
09.06.2010,Sydney,13.7,0.3,10.7,7.7
10.06.2010,Sydney,12.9,0,8.7,4.5
11.06.2010,Sydney,13.2,0,9.8,6.4
12.06.2010,Sydney,13.3,0,9.1,4.8
13.06.2010,Sydney,14.7,0,9.4,4
14.06.2010,Sydney,15.4,0,9.8,4.2
15.06.2010,Sydney,16.4,0,11.6,6.9
16.06.2010,Sydney,17.1,0.1,13.2,9.2
17.06.2010,Sydney,16.2,0.9,11.8,7.4
18.06.2010,Sydney,14.9,0,10.8,6.6
19.06.2010,Sydney,16.8,0,12.5,8.2
20.06.2010,Sydney,16.4,0.5,11.3,6.2
21.06.2010,Sydney,15.2,0.8,12.3,9.4
22.06.2010,Sydney,15.2,2.7,12.7,10.2
23.06.2010,Sydney,13,5,10.8,8.5
24.06.2010,Sydney,15.5,0,11.7,7.8
25.06.2010,Sydney,17,2,14.1,11.2
26.06.2010,Sydney,16,0.3,10.5,5
27.06.2010,Sydney,12.8,0,8.2,3.5
28.06.2010,Sydney,13.4,0,7.1,0.8
29.06.2010,Sydney,12,0,6.4,0.7
30.06.2010,Sydney,13,0,9,4.9
01.07.2010,Sydney,14.7,0,9.5,4.3
02.07.2010,Sydney,11.8,1.5,9.2,6.5
03.07.2010,Sydney,12.6,0,8.8,4.9
04.07.2010,Sydney,14.7,0.2,9.4,4.1
05.07.2010,Sydney,14.4,2.5,10.4,6.4
06.07.2010,Sydney,14.1,0.7,11.6,9.2
07.07.2010,Sydney,13,2.6,10.7,8.3
08.07.2010,Sydney,14.1,3.1,11.6,9.1
09.07.2010,Sydney,13.3,1.4,8.7,4.1
10.07.2010,Sydney,15.4,0.1,11.6,7.8
11.07.2010,Sydney,15.7,0.9,12.6,9.4
12.07.2010,Sydney,15.2,0.1,10.6,5.9
13.07.2010,Sydney,15.1,4.7,13.3,11.5
14.07.2010,Sydney,13.2,1.6,10.9,8.5
15.07.2010,Sydney,13.7,0,9.6,5.4
16.07.2010,Sydney,13.7,0,9,4.3
17.07.2010,Sydney,15.8,0,10.5,5.1
18.07.2010,Sydney,16.4,0,11.5,6.5
19.07.2010,Sydney,14.7,1,11.1,7.5
20.07.2010,Sydney,13.6,0.9,9.4,5.2
21.07.2010,Sydney,13.7,0.4,8,2.4
22.07.2010,Sydney,13.8,0.1,9,4.2
23.07.2010,Sydney,15.8,0.8,11.7,7.5
24.07.2010,Sydney,16.7,1.7,12.1,7.5
25.07.2010,Sydney,13.5,5.4,10.3,7.1
26.07.2010,Sydney,14.3,0.6,9.6,4.9
27.07.2010,Sydney,15.5,1.4,11.2,6.8
28.07.2010,Sydney,13.5,20.8,12.2,10.8
29.07.2010,Sydney,16.9,3.8,13.7,10.5
30.07.2010,Sydney,18.9,6.8,15.6,12.2
31.07.2010,Sydney,17.1,0.2,12.7,8.2
01.08.2010,Sydney,16.9,1.3,11.9,6.9
02.08.2010,Sydney,11.5,8.7,10.3,9.1
03.08.2010,Sydney,12.7,0.6,9.2,5.7
04.08.2010,Sydney,14.9,0,9.8,4.6
05.08.2010,Sydney,13.1,0,9.4,5.6
06.08.2010,Sydney,13.5,0,9.2,4.9
07.08.2010,Sydney,13.7,0,8,2.4
08.08.2010,Sydney,15.3,0,9.5,3.6
09.08.2010,Sydney,16,5.1,10.7,5.4
10.08.2010,Sydney,14.9,6.6,12.1,9.2
11.08.2010,Sydney,14.7,1.6,11.9,9.1
12.08.2010,Sydney,13.2,0.1,10.8,8.3
13.08.2010,Sydney,15.8,0,10.6,5.3
14.08.2010,Sydney,17.3,0.2,13.6,9.8
15.08.2010,Sydney,16.7,1.1,13.4,10.1
16.08.2010,Sydney,13.8,0.1,8.7,3.5
17.08.2010,Sydney,16,0,9.3,2.6
18.08.2010,Sydney,19,8.3,15.8,12.6
19.08.2010,Sydney,19.8,0.4,13.9,8
20.08.2010,Sydney,15.1,0,10,4.8
21.08.2010,Sydney,13.3,0,9.1,4.9
22.08.2010,Sydney,17.1,0.7,12.3,7.5
23.08.2010,Sydney,13.7,0.2,11.2,8.7
24.08.2010,Sydney,15,0.1,10.4,5.7
25.08.2010,Sydney,14.3,0.1,11.1,7.8
26.08.2010,Sydney,12.6,1.1,10.5,8.3
27.08.2010,Sydney,13.8,0.1,9.9,6
28.08.2010,Sydney,15.7,0,9.6,3.5
29.08.2010,Sydney,18.3,0,12.6,6.9
30.08.2010,Sydney,18.7,0,11.8,4.8
31.08.2010,Sydney,20.1,0,15.6,11.1
01.09.2010,Sydney,22.5,0.8,17.9,13.2
02.09.2010,Sydney,20.7,3.6,15.8,10.9
03.09.2010,Sydney,15.7,13.5,14,12.3
04.09.2010,Sydney,17.2,2.1,14.9,12.6
05.09.2010,Sydney,16.4,0,12.4,8.4
06.09.2010,Sydney,17.7,0.1,12.4,7
07.09.2010,Sydney,15.7,0,10.4,5.1
08.09.2010,Sydney,16.7,0,11.1,5.6
09.09.2010,Sydney,20.2,3,15.7,11.2
10.09.2010,Sydney,20.8,0.9,14.7,8.5
11.09.2010,Sydney,19.4,0,12.9,6.3
12.09.2010,Sydney,19.8,0,15.5,11.1
13.09.2010,Sydney,19.7,0.9,15.3,10.8
14.09.2010,Sydney,17.3,16.8,14.1,10.9
15.09.2010,Sydney,18.8,0,13.5,8.2
16.09.2010,Sydney,16,0,11.5,6.9
17.09.2010,Sydney,19.1,0,13,6.8
18.09.2010,Sydney,19.7,0,13.6,7.4
19.09.2010,Sydney,17.9,0,13.2,8.5
20.09.2010,Sydney,20.3,0,14.9,9.4
21.09.2010,Sydney,23,0.7,17.4,11.8
22.09.2010,Sydney,21.6,0.1,15.2,8.8
23.09.2010,Sydney,19.2,0,14.7,10.2
24.09.2010,Sydney,23.9,0,16.7,9.5
25.09.2010,Sydney,23.8,0,17.3,10.7
26.09.2010,Sydney,23.6,0,16.2,8.7
27.09.2010,Sydney,24.4,0.1,17.9,11.3
28.09.2010,Sydney,23.1,0,16.4,9.6
29.09.2010,Sydney,17.4,1.2,10.7,4
30.09.2010,Sydney,18.6,0,11.1,3.6
01.10.2010,Sydney,18.2,0.1,13.4,8.5
02.10.2010,Sydney,18,19.2,15,12
03.10.2010,Sydney,15.8,19.9,14.4,12.9
04.10.2010,Sydney,20.3,4.8,16.5,12.7
05.10.2010,Sydney,22.5,1.1,17.2,11.8
06.10.2010,Sydney,21.8,1,18.2,14.6
07.10.2010,Sydney,23.3,0.3,17.6,11.9
08.10.2010,Sydney,19.2,0.8,15.8,12.4
09.10.2010,Sydney,18.4,1.5,13.1,7.7
10.10.2010,Sydney,18.2,3,15.6,12.9
11.10.2010,Sydney,18.5,1.3,16.4,14.3
12.10.2010,Sydney,20.7,0.2,17,13.3
13.10.2010,Sydney,22.6,2.9,19,15.4
14.10.2010,Sydney,26.9,0.3,21.4,15.9
15.10.2010,Sydney,21,3.7,14.6,8.2
16.10.2010,Sydney,15.8,0.1,11.4,7
17.10.2010,Sydney,20.7,0,14.6,8.5
18.10.2010,Sydney,21.7,0.8,15.5,9.3
19.10.2010,Sydney,18.9,0.4,13.3,7.6
20.10.2010,Sydney,22,0,14.8,7.6
21.10.2010,Sydney,23.3,0.1,17.4,11.5
22.10.2010,Sydney,26.6,1.6,19.9,13.2
23.10.2010,Sydney,28.5,14.3,20.4,12.3
24.10.2010,Sydney,14.4,7.5,13.2,12
25.10.2010,Sydney,21,0.2,15.1,9.1
26.10.2010,Sydney,24.6,0,17.5,10.4
27.10.2010,Sydney,23.7,3.3,18.6,13.5
28.10.2010,Sydney,19.8,0.3,14.5,9.1
29.10.2010,Sydney,24.3,0,18.3,12.3
30.10.2010,Sydney,27.9,0.3,22.1,16.3
31.10.2010,Sydney,24.9,0.8,18.8,12.7
01.11.2010,Sydney,16.5,34.5,13.3,10.1
02.11.2010,Sydney,19,0.4,13.4,7.8
03.11.2010,Sydney,21.5,2.8,16.5,11.4
04.11.2010,Sydney,16.7,10.9,13.9,11.1
05.11.2010,Sydney,16.8,5.8,14.1,11.4
06.11.2010,Sydney,19.2,5,13.6,7.9
07.11.2010,Sydney,23.3,0.2,17.7,12
08.11.2010,Sydney,27.9,13.6,20.5,13.2
09.11.2010,Sydney,24.6,0.6,19.4,14.1
10.11.2010,Sydney,28.8,4.8,22.6,16.4
11.11.2010,Sydney,28.1,2,21.9,15.7
12.11.2010,Sydney,29.4,0.1,23.3,17.2
13.11.2010,Sydney,30.9,2.4,24.7,18.4
14.11.2010,Sydney,30.7,2.8,24.7,18.6
15.11.2010,Sydney,23.3,29.4,18.9,14.5
16.11.2010,Sydney,24.8,1.3,19.4,13.9
17.11.2010,Sydney,23.4,0.6,18.1,12.8
18.11.2010,Sydney,24.7,1.7,19,13.2
19.11.2010,Sydney,20.2,0.4,14.7,9.2
20.11.2010,Sydney,21.9,0,15.4,8.8
21.11.2010,Sydney,23.6,0,16.4,9.2
22.11.2010,Sydney,23.1,0,17.3,11.4
23.11.2010,Sydney,24.4,0,18.8,13.1
24.11.2010,Sydney,27,0,20.6,14.1
25.11.2010,Sydney,29,0.1,21,13
26.11.2010,Sydney,29.2,1.6,21.2,13.2
27.11.2010,Sydney,27.2,0.5,22.2,17.2
28.11.2010,Sydney,20.5,12.6,17.7,14.8
29.11.2010,Sydney,19.3,11.4,17.1,14.8
30.11.2010,Sydney,19,32,17.4,15.8
01.12.2010,Sydney,19.3,19.2,18,16.6
02.12.2010,Sydney,21.8,3.2,19.8,17.7
03.12.2010,Sydney,24.5,11.3,20.5,16.5
04.12.2010,Sydney,22.6,4,19.3,16
05.12.2010,Sydney,24.1,2.2,20.1,16
06.12.2010,Sydney,24,3.2,19.4,14.7
07.12.2010,Sydney,25.3,0.1,21.1,16.9
08.12.2010,Sydney,29,1.3,24.7,20.4
09.12.2010,Sydney,30.3,6.4,24.9,19.5
10.12.2010,Sydney,28.6,0.1,21.7,14.7
11.12.2010,Sydney,27.3,0,21.3,15.2
12.12.2010,Sydney,27.6,0,20.7,13.7
13.12.2010,Sydney,26.1,0,20.5,14.9
14.12.2010,Sydney,25.9,0.3,20,14
15.12.2010,Sydney,29.6,0.1,23.1,16.5
16.12.2010,Sydney,28.1,10.4,22,15.9
17.12.2010,Sydney,24.3,0,20.4,16.4
18.12.2010,Sydney,22.3,0.6,17.5,12.6
19.12.2010,Sydney,23.4,4.4,17,10.6
20.12.2010,Sydney,21.1,0,16.3,11.4
21.12.2010,Sydney,24.1,0,18,11.8
22.12.2010,Sydney,27,0,19.7,12.4
23.12.2010,Sydney,30,0.1,22.9,15.8
24.12.2010,Sydney,24.4,0,17.6,10.8
25.12.2010,Sydney,30.5,6.3,24.3,18
26.12.2010,Sydney,32.1,12.2,23.1,14
27.12.2010,Sydney,20.2,2.5,15.3,10.4
28.12.2010,Sydney,23.4,0,18.7,13.9
29.12.2010,Sydney,28.5,0,21.7,14.9
30.12.2010,Sydney,29.6,0,22.7,15.7
31.12.2010,Sydney,31.9,0,23.9,15.8
01.01.2011,Sydney,37.4,0.2,26.5,15.5
02.01.2011,Sydney,32.4,7.8,24.6,16.8
03.01.2011,Sydney,19.9,4.4,17.3,14.6
04.01.2011,Sydney,23,0.4,16.6,10.1
05.01.2011,Sydney,26,2.3,20.5,14.9
06.01.2011,Sydney,22.7,2.4,18.4,14.1
07.01.2011,Sydney,25.1,6.2,20,14.9
08.01.2011,Sydney,27.2,5.4,22.3,17.4
09.01.2011,Sydney,26.2,8.4,22.7,19.2
10.01.2011,Sydney,25.5,9.3,22.5,19.5
11.01.2011,Sydney,24.6,7.3,22.4,20.1
12.01.2011,Sydney,28.5,0.8,24.7,20.8
13.01.2011,Sydney,24.7,0.3,21.5,18.2
14.01.2011,Sydney,27.1,1.1,22.4,17.7
15.01.2011,Sydney,29.4,1.1,24.2,19
16.01.2011,Sydney,32.6,0.1,25.1,17.5
17.01.2011,Sydney,34,0.1,25.7,17.3
18.01.2011,Sydney,23.5,1.6,20.4,17.3
19.01.2011,Sydney,24.4,3.5,20.9,17.4
20.01.2011,Sydney,26.2,0.3,19.9,13.5
21.01.2011,Sydney,29,0,21.3,13.6
22.01.2011,Sydney,28.6,0,21.6,14.5
23.01.2011,Sydney,30.6,0.9,23.6,16.5
24.01.2011,Sydney,34.1,0,26.2,18.3
25.01.2011,Sydney,36.5,0,27.5,18.4
26.01.2011,Sydney,38.8,0,29.2,19.6
27.01.2011,Sydney,36,0.6,27.5,18.9
28.01.2011,Sydney,23.8,0.1,19.4,15
29.01.2011,Sydney,27.5,0,20.1,12.7
30.01.2011,Sydney,34.2,0,25.4,16.5
31.01.2011,Sydney,38.2,0,27.2,16.2
01.02.2011,Sydney,39.1,0.1,30.7,22.3
02.02.2011,Sydney,36.7,4.5,29.3,21.9
03.02.2011,Sydney,34.5,0.2,27,19.5
04.02.2011,Sydney,37.8,0.3,29.1,20.3
05.02.2011,Sydney,38.3,0,30.5,22.6
06.02.2011,Sydney,36.4,4.1,25.4,14.4
07.02.2011,Sydney,23.2,0.1,18.1,12.9
08.02.2011,Sydney,26,0.1,20.2,14.3
09.02.2011,Sydney,26.1,0.4,19.1,12.1
10.02.2011,Sydney,30.9,0,23.4,15.8
11.02.2011,Sydney,36,1.9,28,19.9
12.02.2011,Sydney,22.6,13.3,19.6,16.6
13.02.2011,Sydney,23.5,3.5,19.9,16.2
14.02.2011,Sydney,21.1,1,17.3,13.4
15.02.2011,Sydney,21.8,1.6,18.9,15.9
16.02.2011,Sydney,27.1,2.5,22.1,17.1
17.02.2011,Sydney,32,3.6,25.3,18.6
18.02.2011,Sydney,27.2,0.2,22.4,17.5
19.02.2011,Sydney,35.2,0.1,28.6,21.9
20.02.2011,Sydney,35,0.3,26.4,17.8
21.02.2011,Sydney,24.3,1.9,19,13.7
22.02.2011,Sydney,19.6,0.6,17,14.3
23.02.2011,Sydney,24.5,0,17.4,10.2
24.02.2011,Sydney,27.3,0,19.2,11
25.02.2011,Sydney,28.7,0,20.1,11.5
26.02.2011,Sydney,30.6,0.1,23,15.3
27.02.2011,Sydney,30.9,1,23.8,16.6
28.02.2011,Sydney,32,3.1,26.2,20.4
01.03.2011,Sydney,34,0.9,24.8,15.6
02.03.2011,Sydney,24.6,0.2,19.1,13.5
03.03.2011,Sydney,29.7,0,21.6,13.4
04.03.2011,Sydney,30,0.7,22,14
05.03.2011,Sydney,18.4,0.7,16.1,13.8
06.03.2011,Sydney,21.1,0.1,16,10.8
07.03.2011,Sydney,24.7,0,17.7,10.7
08.03.2011,Sydney,27.9,0,22,16
09.03.2011,Sydney,30.2,0,23.1,15.9
10.03.2011,Sydney,28.4,0.7,23,17.6
11.03.2011,Sydney,27.8,7.3,21.7,15.6
12.03.2011,Sydney,29.4,3.2,22.5,15.6
13.03.2011,Sydney,32.2,2.5,24.9,17.6
14.03.2011,Sydney,26.1,1.7,21.7,17.2
15.03.2011,Sydney,26.3,1.6,20.3,14.2
16.03.2011,Sydney,27.7,6.2,22.7,17.7
17.03.2011,Sydney,22.8,1,19.7,16.6
18.03.2011,Sydney,20.9,5.7,18.9,16.9
19.03.2011,Sydney,20.8,39.7,18.8,16.8
20.03.2011,Sydney,21.5,24.8,19.6,17.6
21.03.2011,Sydney,23.5,18,20.6,17.6
22.03.2011,Sydney,29.6,0.6,23.2,16.8
23.03.2011,Sydney,27.4,0.1,20.6,13.8
24.03.2011,Sydney,22.1,0.2,18.4,14.6
25.03.2011,Sydney,23,0.4,18.5,13.9
26.03.2011,Sydney,18.4,0.7,15.7,12.9
27.03.2011,Sydney,19.6,1.8,16.2,12.8
28.03.2011,Sydney,22.6,1.1,17.2,11.7
29.03.2011,Sydney,25.8,0,19.9,14
30.03.2011,Sydney,29.3,4.5,22.3,15.3
31.03.2011,Sydney,19.1,1.1,16.3,13.5
01.04.2011,Sydney,22.8,0,18.3,13.7
02.04.2011,Sydney,21.3,0,16.1,10.9
03.04.2011,Sydney,25,0.1,18.7,12.3
04.04.2011,Sydney,21.6,3.5,17.2,12.8
05.04.2011,Sydney,17.5,3,14.4,11.3
06.04.2011,Sydney,19.3,1.7,16.3,13.2
07.04.2011,Sydney,21,0.2,16.3,11.6
08.04.2011,Sydney,21.8,0.2,16.5,11.1
09.04.2011,Sydney,25,0,18.8,12.5
10.04.2011,Sydney,25.1,5.7,17.3,9.4
11.04.2011,Sydney,19.7,0,13.3,6.8
12.04.2011,Sydney,18.5,0,14.1,9.7
13.04.2011,Sydney,21.2,0,15.4,9.6
14.04.2011,Sydney,21.3,0,15.8,10.2
15.04.2011,Sydney,20.7,9.5,17.2,13.6
16.04.2011,Sydney,15.8,14.9,14.6,13.4
17.04.2011,Sydney,18.9,0.4,13.3,7.7
18.04.2011,Sydney,22,0.1,15.6,9.1
19.04.2011,Sydney,24,0,16.9,9.7
20.04.2011,Sydney,23.2,0.7,18.2,13.2
21.04.2011,Sydney,22.2,0,17,11.7
22.04.2011,Sydney,23.6,0.4,17.6,11.6
23.04.2011,Sydney,19.1,0.8,14.2,9.3
24.04.2011,Sydney,22.1,4.1,18.2,14.3
25.04.2011,Sydney,17,8.1,14.7,12.4
26.04.2011,Sydney,17,5.5,15.3,13.5
27.04.2011,Sydney,15.9,6.2,14.4,12.8
28.04.2011,Sydney,17.1,7.9,14.8,12.4
29.04.2011,Sydney,18.2,6.6,16.3,14.3
30.04.2011,Sydney,19.5,3.4,16.1,12.7
01.05.2011,Sydney,20.7,0.1,15.4,10
02.05.2011,Sydney,19.6,0.9,14.9,10.2
03.05.2011,Sydney,17.3,0.4,14.1,10.9
04.05.2011,Sydney,18.8,0.1,14.1,9.3
05.05.2011,Sydney,16.7,0,12.1,7.5
06.05.2011,Sydney,17.3,0,11.7,6
07.05.2011,Sydney,19.5,0,12.7,5.8
08.05.2011,Sydney,20.1,0,13.3,6.5
09.05.2011,Sydney,14.6,1,11.6,8.6
10.05.2011,Sydney,15.8,0,9.9,3.9
11.05.2011,Sydney,14.5,0.4,10.4,6.2
12.05.2011,Sydney,15.4,0,11.3,7.1
13.05.2011,Sydney,17.5,0.1,12.7,7.8
14.05.2011,Sydney,13.9,0,8.7,3.4
15.05.2011,Sydney,17.6,0,10.3,3
16.05.2011,Sydney,18.4,0,10.9,3.3
17.05.2011,Sydney,17.2,0,11.4,5.6
18.05.2011,Sydney,19.2,0.4,13.5,7.8
19.05.2011,Sydney,19.8,0.1,13.5,7.1
20.05.2011,Sydney,22.1,0,14.8,7.5
21.05.2011,Sydney,22.7,0,16.1,9.5
22.05.2011,Sydney,22.2,3.5,17.5,12.7
23.05.2011,Sydney,18.7,0.2,14.1,9.4
24.05.2011,Sydney,16.1,4.8,11.7,7.3
25.05.2011,Sydney,12.5,1.2,10.1,7.7
26.05.2011,Sydney,16.5,0,10.6,4.7
27.05.2011,Sydney,15.2,0,9.4,3.5
28.05.2011,Sydney,16.9,0.5,12,7.2
29.05.2011,Sydney,15.8,8.9,13,10.2
30.05.2011,Sydney,14.9,44.9,13.3,11.7
31.05.2011,Sydney,15.8,19.3,14.4,12.9
01.06.2011,Sydney,16.1,3.6,13.7,11.3
02.06.2011,Sydney,15.1,0.6,11,6.9
03.06.2011,Sydney,18.2,0.3,13.4,8.5
04.06.2011,Sydney,19,0.6,13.2,7.3
05.06.2011,Sydney,15.6,0,11.5,7.3
06.06.2011,Sydney,14.5,0,8.6,2.6
07.06.2011,Sydney,13,0.3,8.4,3.7
08.06.2011,Sydney,11.1,0,8.3,5.4
09.06.2011,Sydney,12.9,0,10.2,7.4
10.06.2011,Sydney,14.8,1.2,11.2,7.6
11.06.2011,Sydney,12.3,8.3,11,9.6
12.06.2011,Sydney,13.5,7.2,12,10.4
13.06.2011,Sydney,13.3,10.1,12.3,11.3
14.06.2011,Sydney,13.2,16,12.1,11.1
15.06.2011,Sydney,14.4,10.7,12.5,10.6
16.06.2011,Sydney,14,0.7,10.6,7.1
17.06.2011,Sydney,15.2,0.4,11.1,6.9
18.06.2011,Sydney,13.7,0.2,10,6.2
19.06.2011,Sydney,15.4,0.1,11.2,7
20.06.2011,Sydney,15.9,0.2,12.3,8.7
21.06.2011,Sydney,17.9,1.3,12.2,6.5
22.06.2011,Sydney,13.8,0.2,10.3,6.7
23.06.2011,Sydney,16.8,0,11.1,5.3
24.06.2011,Sydney,16.7,0.2,10.4,4.1
25.06.2011,Sydney,17.2,0.1,11,4.7
26.06.2011,Sydney,17.9,0.1,11.1,4.4
27.06.2011,Sydney,16.6,0,10.1,3.5
28.06.2011,Sydney,14.2,3.7,11.7,9.2
29.06.2011,Sydney,14,2.9,11.7,9.4
30.06.2011,Sydney,13.7,0.8,10.6,7.5
01.07.2011,Sydney,12.8,1.6,10.5,8.2
02.07.2011,Sydney,16.1,0.1,11.2,6.2
03.07.2011,Sydney,17.5,0.2,13.9,10.3
04.07.2011,Sydney,18.7,0.6,13.7,8.7
05.07.2011,Sydney,12.9,0.1,9.9,6.8
06.07.2011,Sydney,14.3,0.3,11.1,7.8
07.07.2011,Sydney,14.3,0,8.1,1.9
08.07.2011,Sydney,14.6,0,8.4,2.2
09.07.2011,Sydney,13.5,0,8.6,3.6
10.07.2011,Sydney,12.4,0,8.3,4.2
11.07.2011,Sydney,14.7,0,9.2,3.7
12.07.2011,Sydney,16.8,0,10.9,4.9
13.07.2011,Sydney,12.7,0,9.2,5.7
14.07.2011,Sydney,13,0.1,8.1,3.2
15.07.2011,Sydney,11.6,3.4,8.5,5.3
16.07.2011,Sydney,13,0.9,9.6,6.2
17.07.2011,Sydney,14.5,0.7,10.6,6.7
18.07.2011,Sydney,16.9,0.2,10.7,4.5
19.07.2011,Sydney,13,20.7,9.7,6.3
20.07.2011,Sydney,13.2,8.7,11.7,10.2
21.07.2011,Sydney,11.3,30.5,10.1,8.9
22.07.2011,Sydney,11.1,11.5,9.6,8
23.07.2011,Sydney,11.5,0.5,7.6,3.7
24.07.2011,Sydney,14.1,0.2,9.5,4.9
25.07.2011,Sydney,15.2,0.2,11,6.8
26.07.2011,Sydney,15,0.3,10.1,5.1
27.07.2011,Sydney,13.8,0.3,8.9,3.9
28.07.2011,Sydney,17.3,0,10.7,4.1
29.07.2011,Sydney,18.1,0,10.6,3
30.07.2011,Sydney,18.2,0,11.9,5.5
31.07.2011,Sydney,19.2,0,13,6.7
01.08.2011,Sydney,20.9,0,14.7,8.4
02.08.2011,Sydney,22.3,0,15.7,9
03.08.2011,Sydney,23,0,16.7,10.4
04.08.2011,Sydney,23.4,0,15.8,8.1
05.08.2011,Sydney,21.2,0,14.7,8.1
06.08.2011,Sydney,21.5,3.2,15.9,10.3
07.08.2011,Sydney,18.3,4.3,12.1,5.9
08.08.2011,Sydney,14.8,0.2,9.9,5
09.08.2011,Sydney,13.8,0,9.3,4.8
10.08.2011,Sydney,14.6,0,9.8,5
11.08.2011,Sydney,16.5,3.5,12.3,8.1
12.08.2011,Sydney,15.2,0.3,9.9,4.6
13.08.2011,Sydney,18.4,0.7,13.5,8.5
14.08.2011,Sydney,15,0.9,10.6,6.2
15.08.2011,Sydney,17.1,0.1,11.6,6
16.08.2011,Sydney,18,0.6,11.8,5.5
17.08.2011,Sydney,13.2,11.2,10.5,7.8
18.08.2011,Sydney,14.9,0.7,10.5,6.1
19.08.2011,Sydney,13.7,24.8,11.1,8.6
20.08.2011,Sydney,15.9,3.1,12.6,9.3
21.08.2011,Sydney,13.4,1.1,11.2,8.9
22.08.2011,Sydney,14.6,1.1,12,9.4
23.08.2011,Sydney,16.1,0.3,11.1,6
24.08.2011,Sydney,18.7,0.1,12.8,6.9
25.08.2011,Sydney,22.4,0,15.3,8.1
26.08.2011,Sydney,19.9,0.1,12.1,4.4
27.08.2011,Sydney,17.4,0,12.3,7.1
28.08.2011,Sydney,20.9,0,14.9,8.8
29.08.2011,Sydney,21.9,0.2,15.6,9.2
30.08.2011,Sydney,17,0.1,11.5,5.9
31.08.2011,Sydney,19.2,0.1,12.9,6.6
01.09.2011,Sydney,18.2,0,13.2,8.1
02.09.2011,Sydney,15.8,0,10.3,4.7
03.09.2011,Sydney,17.9,0,12.3,6.6
04.09.2011,Sydney,21.7,0.1,15.6,9.5
05.09.2011,Sydney,23.9,0.1,17.3,10.7
06.09.2011,Sydney,24,2,16.3,8.6
07.09.2011,Sydney,21.7,0,14.2,6.6
08.09.2011,Sydney,18.6,6.9,14.2,9.8
09.09.2011,Sydney,14.3,2.7,9.6,4.9
10.09.2011,Sydney,13.9,0.1,10.8,7.6
11.09.2011,Sydney,16,0.5,11.2,6.3
12.09.2011,Sydney,18.2,0,11.1,4
13.09.2011,Sydney,20.3,0,13.4,6.5
14.09.2011,Sydney,23.3,0,16.1,8.9
15.09.2011,Sydney,22.8,0,15.3,7.8
16.09.2011,Sydney,26.9,0,17.8,8.7
17.09.2011,Sydney,28.7,0,21.2,13.7
18.09.2011,Sydney,30.8,0,21.6,12.3
19.09.2011,Sydney,26.4,0,20.4,14.3
20.09.2011,Sydney,25.4,0.1,16.3,7.1
21.09.2011,Sydney,23.3,0,14,4.6
22.09.2011,Sydney,25.8,0,16.9,8
23.09.2011,Sydney,29,0.7,20.8,12.6
24.09.2011,Sydney,15.7,20.9,13.5,11.3
25.09.2011,Sydney,12.7,34.6,11.1,9.6
26.09.2011,Sydney,16.5,0.2,10.7,4.9
27.09.2011,Sydney,19.3,0.1,13.4,7.4
28.09.2011,Sydney,19,12.5,16.2,13.4
29.09.2011,Sydney,17.4,1.5,12.6,7.8
